dataset,nvar,Year,Month,Prec,Tavg,Tmin,Tmax
Princeton,1,2058,11,198.5546284,25.762,21.642,29.89
Princeton,1,2058,12,8.005136841,24.138,20.074,28.729
Princeton,1,2059,1,16.99242544,26.213,21.727,31.631
Princeton,1,2059,2,3.44472725,26.651,22.038,32.216
Princeton,1,2059,3,126.9776305,27.333,23.015,32.134
Princeton,1,2059,4,288.9298198,25.795,21.797,30.304
Princeton,1,2059,5,129.0700361,24.361,20.886,28.393
Princeton,1,2059,6,75.89782635,23.342,19.462,27.655
Princeton,1,2059,7,35.33131384,23.105,19.176,27.672
Princeton,1,2059,8,52.95983056,22.776,18.677,27.246
Princeton,1,2059,9,21.13852702,23.395,18.785,28.396
Princeton,1,2059,10,44.80572615,25.01,20.234,30.175
Princeton,1,2059,11,115.9925014,25.882,22.411,29.443
Princeton,1,2059,12,64.58000476,25.48,21.339,29.908
Princeton,1,2060,1,21.11569134,26.804,22.05,32.294
Princeton,1,2060,2,3.672808522,27.18,22.531,32.745
Princeton,1,2060,3,10.93214333,28.271,23.101,34.113
Princeton,1,2060,4,155.9199619,27.014,22.713,31.727
Princeton,1,2060,5,154.6859015,25.485,21.889,29.643
Princeton,1,2060,6,95.02877009,24.104,20.342,28.684
Princeton,1,2060,7,11.53999457,23.158,18.879,28.185
Princeton,1,2060,8,41.66534671,22.948,17.787,28.935
Princeton,1,2060,9,17.64910349,23.686,17.59,30.425
Princeton,1,2060,10,43.75814996,25.343,19.151,31.917
Princeton,1,2060,11,103.4570967,26.119,19.999,32.588
Princeton,1,2060,12,37.83262027,26.013,20.151,32.707
Princeton,1,2061,1,20.78404931,26.714,21.809,32.207
Princeton,1,2061,2,3.285323952,27.18,22.859,32.433
Princeton,1,2061,3,63.27381231,27.309,22.471,32.653
Princeton,1,2061,4,36.30736268,26.805,22,32.113
Princeton,1,2061,5,241.026059,25.124,21.911,28.951
Princeton,1,2061,6,58.11757559,24.033,20.158,28.746
Princeton,1,2061,7,67.69290582,23.296,19.934,27.259
Princeton,1,2061,8,64.97686731,22.668,18.758,27.228
Princeton,1,2061,9,12.62369512,23.596,19.104,28.734
Princeton,1,2061,10,40.26232899,25.943,21.19,30.948
Princeton,1,2061,11,41.66789068,26.253,21.799,31.03
Princeton,1,2061,12,76.18276209,26.548,22.505,30.988
Princeton,1,2062,1,0.437526094,26.513,21.822,32.038
Princeton,1,2062,2,0.009809401,26.28,21.56,31.89
Princeton,1,2062,3,83.37044001,26.443,21.594,31.938
Princeton,1,2062,4,33.94238585,26.167,21.943,30.641
Princeton,1,2062,5,112.8175707,24.524,21.052,28.802
Princeton,1,2062,6,84.42388683,23.185,19.574,27.534
Princeton,1,2062,7,25.05392828,22.867,19.19,26.967
Princeton,1,2062,8,12.10476241,22.058,18.435,26.176
Princeton,1,2062,9,22.63182359,23.196,18.691,28.189
Princeton,1,2062,10,6.63251766,23.991,19.404,28.847
Princeton,1,2062,11,18.10611728,26.052,20.932,31.459
Princeton,1,2062,12,33.47903385,26.285,21.475,31.337
Princeton,1,2063,1,99.25229909,25.762,21.843,30.356
Princeton,1,2063,2,5.438856774,26.48,21.528,32.406
Princeton,1,2063,3,109.5420281,26.881,21.622,32.466
Princeton,1,2063,4,81.19399557,26.024,21.528,30.634
Princeton,1,2063,5,100.048172,24.414,20.669,28.706
Princeton,1,2063,6,39.99662115,23.905,19.928,28.711
Princeton,1,2063,7,50.93159482,22.996,19.17,27.549
Princeton,1,2063,8,31.06254683,23.258,19.378,27.549
Princeton,1,2063,9,21.24927327,23.386,19.037,28.134
Princeton,1,2063,10,7.814617612,24.772,20.111,29.776
Princeton,1,2063,11,25.89204345,26.453,21.569,31.858
Princeton,1,2063,12,92.54987385,26.223,22.079,30.937
Princeton,1,2064,1,0.742114045,26.447,21.554,31.855
Princeton,1,2064,2,0.052025262,26.38,21.431,32.167
Princeton,1,2064,3,15.05174633,27.162,22.232,32.546
Princeton,1,2064,4,213.5974344,26.671,22.31,31.309
Princeton,1,2064,5,112.0630847,25.015,21.205,29.279
Princeton,1,2064,6,90.44451369,23.271,19.734,27.518
Princeton,1,2064,7,43.86295002,22.782,19.19,27.003
Princeton,1,2064,8,10.59436619,22.559,18.85,26.854
Princeton,1,2064,9,24.89366387,23.524,19.105,28.376
Princeton,1,2064,10,125.3927034,24.481,20.114,29.013
Princeton,1,2064,11,122.1111399,24.444,20.269,28.831
Princeton,1,2064,12,96.16367813,25.181,20.851,29.679
Princeton,1,2065,1,29.88981202,25.605,21.131,30.68
Princeton,1,2065,2,0.085746127,26.351,21.219,32.237
Princeton,1,2065,3,92.35516335,26.971,21.988,32.705
Princeton,1,2065,4,114.654338,25.705,21.065,30.629
Princeton,1,2065,5,100.4422784,24.362,20.595,29.034
Princeton,1,2065,6,39.27850358,23.405,19.623,28.023
Princeton,1,2065,7,34.17644747,23.096,19.097,27.927
Princeton,1,2065,8,44.03890875,22.596,18.774,27.062
Princeton,1,2065,9,28.69661419,23.795,19.28,28.84
Princeton,1,2065,10,84.36197652,24.673,19.994,29.715
Princeton,1,2065,11,153.3816585,25.119,20.59,30.077
Princeton,1,2065,12,125.7915392,25.543,21.172,30.165
Princeton,1,2066,1,11.75098503,26.952,22.34,32.327
Princeton,1,2066,2,20.23822996,27.399,22.67,32.848
Princeton,1,2066,3,144.5112645,27.061,22.627,32.1
Princeton,1,2066,4,82.75586538,26.486,22.549,31.126
Princeton,1,2066,5,242.1193333,24.852,21.488,28.706
Princeton,1,2066,6,9.738947234,24.233,20.524,28.721
Princeton,1,2066,7,33.43385242,23.124,19.191,27.865
Princeton,1,2066,8,12.8734303,22.705,18.631,27.412
Princeton,1,2066,9,11.59321542,23.433,19.052,28.182
Princeton,1,2066,10,12.03135874,24.573,20.08,29.49
Princeton,1,2066,11,114.2594161,25.843,21.029,30.707
Princeton,1,2066,12,4.547946746,26.114,22.034,30.695
Princeton,1,2067,1,90.81325433,25.762,21.843,30.356
Princeton,1,2067,2,4.976411509,26.48,21.528,32.406
Princeton,1,2067,3,100.2280869,26.881,21.622,32.466
Princeton,1,2067,4,74.29037954,26.024,21.528,30.634
Princeton,1,2067,5,91.54145722,24.414,20.669,28.706
Princeton,1,2067,6,36.59586087,23.905,19.928,28.711
Princeton,1,2067,7,46.6010754,22.996,19.17,27.549
Princeton,1,2067,8,28.42141684,23.258,19.378,27.549
Princeton,1,2067,9,19.44252854,23.386,19.037,28.134
Princeton,1,2067,10,7.150170456,24.772,20.111,29.776
Princeton,1,2067,11,23.69054167,26.453,21.569,31.858
Princeton,1,2067,12,84.68071076,26.223,22.079,30.937
Princeton,1,2068,1,77.68491168,25.243,21.132,30.275
Princeton,1,2068,2,0,26.209,21.448,31.879
Princeton,1,2068,3,4.670118001,27.18,22.163,32.844
Princeton,1,2068,4,87.86209442,25.995,21.874,30.674
Princeton,1,2068,5,126.2650972,24.823,20.964,29.287
Princeton,1,2068,6,46.4068534,23.005,18.986,27.735
Princeton,1,2068,7,15.84577067,22.695,18.643,27.256
Princeton,1,2068,8,29.73106132,22.967,19.041,27.492
Princeton,1,2068,9,66.87222788,23.796,19.685,28.432
Princeton,1,2068,10,98.1024199,24.863,20.718,29.281
Princeton,1,2068,11,207.1183483,25.862,21.753,30.243
Princeton,1,2068,12,18.88680616,26.276,22.144,30.852
Princeton,1,2069,1,5.941413629,26.214,21.442,31.458
Princeton,1,2069,2,53.48328077,26.48,22.018,31.486
Princeton,1,2069,3,28.98416096,26.3,21.164,31.808
Princeton,1,2069,4,217.4323817,26.195,21.866,31.066
Princeton,1,2069,5,145.4864177,24.795,21.379,28.762
Princeton,1,2069,6,20.13905218,23.614,19.788,28.193
Princeton,1,2069,7,66.08944616,22.896,19.168,27.267
Princeton,1,2069,8,28.14058969,23.039,19.054,27.523
Princeton,1,2069,9,21.98133428,23.596,19.393,28.354
Princeton,1,2069,10,21.03325928,24.681,20.088,29.735
Princeton,1,2069,11,131.5992737,26.153,22.074,30.348
Princeton,1,2069,12,99.30977859,26.314,21.988,31.14
Princeton,2,2020,1,101.2435447,26.542,21.972,31.933
Princeton,2,2020,2,6.346089093,27.48,22.522,33.356
Princeton,2,2020,3,95.7312616,27.271,22.539,32.539
Princeton,2,2020,4,175.5715657,26.195,21.987,30.831
Princeton,2,2020,5,213.5883553,25.024,21.329,29.311
Princeton,2,2020,6,92.09711084,24.004,20.378,28.391
Princeton,2,2020,7,35.70167103,23.496,19.89,27.794
Princeton,2,2020,8,30.62940173,23.067,18.961,27.801
Princeton,2,2020,9,11.31218992,24.096,19.618,29.038
Princeton,2,2020,10,96.6758784,24.891,20.277,29.754
Princeton,2,2020,11,108.8327737,25.862,21.215,30.798
Princeton,2,2020,12,47.99480917,26.785,21.961,31.927
Princeton,2,2021,1,21.96677896,26.804,22.05,32.294
Princeton,2,2021,2,3.820844493,27.18,22.531,32.745
Princeton,2,2021,3,11.37277355,28.271,23.101,34.113
Princeton,2,2021,4,162.2044613,27.014,22.713,31.727
Princeton,2,2021,5,160.920661,25.485,21.889,29.643
Princeton,2,2021,6,98.85899325,24.104,20.342,28.684
Princeton,2,2021,7,12.0051248,23.158,18.879,28.185
Princeton,2,2021,8,43.34470734,22.948,17.787,28.935
Princeton,2,2021,9,18.36046705,23.686,17.59,30.425
Princeton,2,2021,10,45.52186298,25.343,19.151,31.917
Princeton,2,2021,11,107.6270314,26.119,19.999,32.588
Princeton,2,2021,12,39.3574993,26.013,20.151,32.707
Princeton,2,2022,1,104.9849534,26.542,21.972,31.933
Princeton,2,2022,2,6.580605903,27.48,22.522,33.356
Princeton,2,2022,3,99.26896644,27.271,22.539,32.539
Princeton,2,2022,4,182.0597324,26.195,21.987,30.831
Princeton,2,2022,5,221.4814149,25.024,21.329,29.311
Princeton,2,2022,6,95.5005173,24.004,20.378,28.391
Princeton,2,2022,7,37.0210099,23.496,19.89,27.794
Princeton,2,2022,8,31.76129722,23.067,18.961,27.801
Princeton,2,2022,9,11.73022671,24.096,19.618,29.038
Princeton,2,2022,10,100.2484911,24.891,20.277,29.754
Princeton,2,2022,11,112.8546389,25.862,21.215,30.798
Princeton,2,2022,12,49.76843531,26.785,21.961,31.927
Princeton,2,2023,1,10.7299464,26.714,21.621,31.849
Princeton,2,2023,2,4.153864204,27.017,22.145,32.412
Princeton,2,2023,3,55.10318678,26.49,21.787,31.653
Princeton,2,2023,4,97.08189401,26.395,22.49,30.635
Princeton,2,2023,5,59.52863113,25.014,20.961,29.457
Princeton,2,2023,6,54.05880671,23.086,18.985,27.991
Princeton,2,2023,7,23.38337025,23.358,19.326,28.144
Princeton,2,2023,8,54.66622064,23.077,18.962,27.661
Princeton,2,2023,9,99.87517168,23.796,19.379,28.57
Princeton,2,2023,10,221.9540083,25.081,20.752,29.68
Princeton,2,2023,11,190.7878888,25.724,21.544,29.925
Princeton,2,2023,12,128.8998471,25.714,21.485,30.288
Princeton,2,2024,1,180.6924103,26.276,21.857,31.248
Princeton,2,2024,2,44.83035823,26.48,22.089,31.612
Princeton,2,2024,3,109.7583626,27.085,22.29,32.223
Princeton,2,2024,4,139.1020884,25.824,21.477,30.68
Princeton,2,2024,5,259.3432165,24.281,20.807,28.002
Princeton,2,2024,6,67.20595137,22.9,19.018,27.515
Princeton,2,2024,7,49.04651447,22.424,18.614,26.958
Princeton,2,2024,8,19.40614438,22.962,18.933,27.706
Princeton,2,2024,9,51.00877591,23.696,19.253,28.655
Princeton,2,2024,10,23.07611447,25.096,20.193,30.165
Princeton,2,2024,11,77.56444695,26.253,21.705,31.017
Princeton,2,2024,12,90.06860226,26.6,21.921,31.565
Princeton,2,2025,1,52.2781765,26.052,21.581,31.194
Princeton,2,2025,2,5.694804769,26.946,22.174,32.565
Princeton,2,2025,3,34.82294399,27.462,22.801,32.426
Princeton,2,2025,4,129.9687043,26.305,22.317,30.715
Princeton,2,2025,5,136.2618819,24.461,20.658,28.951
Princeton,2,2025,6,37.96119746,23.633,19.758,28.16
Princeton,2,2025,7,12.79161281,22.196,18.242,26.839
Princeton,2,2025,8,24.31417094,22.704,18.698,27.336
Princeton,2,2025,9,26.83977731,22.696,17.949,27.918
Princeton,2,2025,10,30.08534821,24.181,19.382,29.268
Princeton,2,2025,11,2.73159333,25.781,20.714,31.173
Princeton,2,2025,12,200.4647964,25.323,21.119,30.044
Princeton,2,2026,1,2.011652995,26.842,22.069,32.346
Princeton,2,2026,2,35.68330003,27.451,22.834,33.031
Princeton,2,2026,3,18.1712187,27.5,23.419,31.975
Princeton,2,2026,4,81.8068651,27.257,23.235,31.892
Princeton,2,2026,5,373.6966446,25.153,21.712,29.093
Princeton,2,2026,6,89.25105121,25.004,21.441,29.283
Princeton,2,2026,7,68.18861635,23.795,19.826,28.231
Princeton,2,2026,8,21.85853584,23.358,19.539,27.675
Princeton,2,2026,9,46.87579489,23.796,19.315,28.689
Princeton,2,2026,10,16.78018205,25.311,20.28,30.495
Princeton,2,2026,11,32.97398866,26.081,20.875,31.484
Princeton,2,2026,12,43.95461793,26.799,22.37,31.512
Princeton,2,2027,1,52.45614614,26.052,21.581,31.194
Princeton,2,2027,2,5.714191489,26.946,22.174,32.565
Princeton,2,2027,3,34.94149111,27.462,22.801,32.426
Princeton,2,2027,4,130.4111544,26.305,22.317,30.715
Princeton,2,2027,5,136.7257557,24.461,20.658,28.951
Princeton,2,2027,6,38.09042807,23.633,19.758,28.16
Princeton,2,2027,7,12.83515907,22.196,18.242,26.839
Princeton,2,2027,8,24.39694323,22.704,18.698,27.336
Princeton,2,2027,9,26.93114748,22.696,17.949,27.918
Princeton,2,2027,10,30.18776721,24.181,19.382,29.268
Princeton,2,2027,11,2.740892443,25.781,20.714,31.173
Princeton,2,2027,12,201.147235,25.323,21.119,30.044
Princeton,2,2028,1,147.6206235,25.924,21.505,30.959
Princeton,2,2028,2,4.593056344,26.422,21.962,31.796
Princeton,2,2028,3,24.07984957,27.142,22.679,32.4
Princeton,2,2028,4,64.29034713,26.676,22.891,31.242
Princeton,2,2028,5,123.5355899,25.724,22.36,29.807
Princeton,2,2028,6,65.636123,23.933,20.233,28.474
Princeton,2,2028,7,24.55781773,22.796,18.858,27.564
Princeton,2,2028,8,23.81027967,22.767,18.736,27.273
Princeton,2,2028,9,27.56663252,23.433,18.831,28.557
Princeton,2,2028,10,49.61537659,24.129,19.513,29.088
Princeton,2,2028,11,69.21829223,26.281,21.933,31.065
Princeton,2,2028,12,80.49771886,26.314,21.638,31.425
Princeton,2,2029,1,2.630211082,27.043,22.147,32.636
Princeton,2,2029,2,90.29821173,27.579,22.761,32.75
Princeton,2,2029,3,23.2761429,27.4,22.311,32.888
Princeton,2,2029,4,119.2587359,26.704,22.294,31.422
Princeton,2,2029,5,34.12015783,25.924,22.236,30.285
Princeton,2,2029,6,43.7447701,24.333,20.451,28.971
Princeton,2,2029,7,141.3351253,23.524,19.97,27.676
Princeton,2,2029,8,35.06793999,23.395,19.724,27.595
Princeton,2,2029,9,265.4367969,23.805,19.917,28.025
Princeton,2,2029,10,135.417266,24.891,20.881,29.172
Princeton,2,2029,11,266.3614625,25.662,22.004,29.528
Princeton,2,2029,12,130.7939383,26.614,22.548,30.867
Princeton,2,2030,1,2.72123454,27.043,22.147,32.636
Princeton,2,2030,2,93.42315309,27.579,22.761,32.75
Princeton,2,2030,3,24.08165809,27.4,22.311,32.888
Princeton,2,2030,4,123.3859113,26.704,22.294,31.422
Princeton,2,2030,5,35.30095079,25.924,22.236,30.285
Princeton,2,2030,6,45.25864107,24.333,20.451,28.971
Princeton,2,2030,7,146.2262961,23.524,19.97,27.676
Princeton,2,2030,8,36.28153275,23.395,19.724,27.595
Princeton,2,2030,9,274.6227422,23.805,19.917,28.025
Princeton,2,2030,10,140.103638,24.891,20.881,29.172
Princeton,2,2030,11,275.5794075,25.662,22.004,29.528
Princeton,2,2030,12,135.3203114,26.614,22.548,30.867
Princeton,2,2031,1,81.4416373,26.313,21.414,31.948
Princeton,2,2031,2,16.92874831,26.809,21.55,32.029
Princeton,2,2031,3,10.35226596,26.6,21.691,31.9
Princeton,2,2031,4,42.01951476,26.195,21.961,30.711
Princeton,2,2031,5,99.77216971,25.023,21.42,29.301
Princeton,2,2031,6,76.83456065,23.924,20.138,28.491
Princeton,2,2031,7,88.25500947,22.924,18.9,27.653
Princeton,2,2031,8,65.74781934,22.896,18.874,27.468
Princeton,2,2031,9,51.1125131,23.596,19.078,28.546
Princeton,2,2031,10,35.69501347,25.11,20.563,30.042
Princeton,2,2031,11,55.11487773,26.543,21.219,32.003
Princeton,2,2031,12,47.74993167,26.914,22.108,32.075
Princeton,2,2032,1,46.41602604,26.052,21.581,31.194
Princeton,2,2032,2,5.056224684,26.946,22.174,32.565
Princeton,2,2032,3,30.91811504,27.462,22.801,32.426
Princeton,2,2032,4,115.3948199,26.305,22.317,30.715
Princeton,2,2032,5,120.9823196,24.461,20.658,28.951
Princeton,2,2032,6,33.70446423,23.633,19.758,28.16
Princeton,2,2032,7,11.35724069,22.196,18.242,26.839
Princeton,2,2032,8,21.58773062,22.704,18.698,27.336
Princeton,2,2032,9,23.83013116,22.696,17.949,27.918
Princeton,2,2032,10,26.71176386,24.181,19.382,29.268
Princeton,2,2032,11,2.425289397,25.781,20.714,31.173
Princeton,2,2032,12,177.9859175,25.323,21.119,30.044
Princeton,2,2033,1,0.760068534,26.447,21.554,31.855
Princeton,2,2033,2,0.053283946,26.38,21.431,32.167
Princeton,2,2033,3,15.41590386,27.162,22.232,32.546
Princeton,2,2033,4,218.765148,26.671,22.31,31.309
Princeton,2,2033,5,114.774306,25.015,21.205,29.279
Princeton,2,2033,6,92.63270169,23.271,19.734,27.518
Princeton,2,2033,7,44.92415736,22.782,19.19,27.003
Princeton,2,2033,8,10.85068318,22.559,18.85,26.854
Princeton,2,2033,9,25.49593386,23.524,19.105,28.376
Princeton,2,2033,10,128.4264177,24.481,20.114,29.013
Princeton,2,2033,11,125.0654609,24.444,20.269,28.831
Princeton,2,2033,12,98.49023392,25.181,20.851,29.679
Princeton,2,2034,1,99.02258427,26.542,21.972,31.933
Princeton,2,2034,2,6.20687614,27.48,22.522,33.356
Princeton,2,2034,3,93.63122307,27.271,22.539,32.539
Princeton,2,2034,4,171.7200856,26.195,21.987,30.831
Princeton,2,2034,5,208.902908,25.024,21.329,29.311
Princeton,2,2034,6,90.07679398,24.004,20.378,28.391
Princeton,2,2034,7,34.91849024,23.496,19.89,27.794
Princeton,2,2034,8,29.95749036,23.067,18.961,27.801
Princeton,2,2034,9,11.06403655,24.096,19.618,29.038
Princeton,2,2034,10,94.555118,24.891,20.277,29.754
Princeton,2,2034,11,106.4453298,25.862,21.215,30.798
Princeton,2,2034,12,46.94195614,26.785,21.961,31.927
Princeton,2,2035,1,0.008097631,25.424,21.117,30.494
Princeton,2,2035,2,67.733716,26.08,21.432,31.296
Princeton,2,2035,3,233.1229949,26.552,21.911,31.73
Princeton,2,2035,4,192.0886124,25.676,21.82,29.893
Princeton,2,2035,5,229.9109272,24.604,21.089,28.539
Princeton,2,2035,6,89.33726511,22.915,19.362,27.223
Princeton,2,2035,7,61.16595155,22.577,18.974,26.87
Princeton,2,2035,8,34.82786687,22.838,19.031,27.227
Princeton,2,2035,9,29.35777651,23.658,18.978,28.795
Princeton,2,2035,10,58.02265169,25.081,20.719,29.694
Princeton,2,2035,11,334.1507937,25.624,21.537,29.986
Princeton,2,2035,12,61.05278927,25.581,21.664,29.893
Princeton,2,2036,1,85.66831112,25.762,21.843,30.356
Princeton,2,2036,2,4.694477392,26.48,21.528,32.406
Princeton,2,2036,3,94.54975483,26.881,21.622,32.466
Princeton,2,2036,4,70.08152493,26.024,21.528,30.634
Princeton,2,2036,5,86.35525833,24.414,20.669,28.706
Princeton,2,2036,6,34.5225553,23.905,19.928,28.711
Princeton,2,2036,7,43.96093341,22.996,19.17,27.549
Princeton,2,2036,8,26.81122705,23.258,19.378,27.549
Princeton,2,2036,9,18.34102958,23.386,19.037,28.134
Princeton,2,2036,10,6.745083983,24.772,20.111,29.776
Princeton,2,2036,11,22.34837535,26.453,21.569,31.858
Princeton,2,2036,12,79.88320129,26.223,22.079,30.937
Princeton,2,2037,1,20.99250775,26.805,22.311,31.993
Princeton,2,2037,2,0.46382936,27.451,22.7,32.889
Princeton,2,2037,3,51.21114729,27.742,22.936,32.869
Princeton,2,2037,4,133.7723584,25.976,21.878,30.342
Princeton,2,2037,5,122.8621955,25.295,21.817,29.309
Princeton,2,2037,6,23.76318677,24.266,20.426,28.958
Princeton,2,2037,7,51.02112043,23.838,20.045,28.154
Princeton,2,2037,8,45.05165589,23.61,19.915,27.786
Princeton,2,2037,9,54.88281575,23.667,19.355,28.492
Princeton,2,2037,10,18.17159174,24.882,20.235,29.899
Princeton,2,2037,11,17.18650996,26.424,21.504,31.639
Princeton,2,2037,12,67.13299572,26.685,22.494,31.406
Princeton,2,2038,1,19.55431667,27.243,22.603,32.612
Princeton,2,2038,2,15.348084,26.98,22.203,32.596
Princeton,2,2038,3,71.1534724,27.452,22.991,32.569
Princeton,2,2038,4,161.1619505,26.162,22.205,30.816
Princeton,2,2038,5,117.9121148,24.924,21.486,29.039
Princeton,2,2038,6,61.6251255,23.733,20.203,27.923
Princeton,2,2038,7,55.53772761,23.096,19.644,27.127
Princeton,2,2038,8,55.28043397,22.896,19.103,27.142
Princeton,2,2038,9,40.75418167,23.853,19.325,28.707
Princeton,2,2038,10,24.63610168,24.519,19.652,29.728
Princeton,2,2038,11,127.4687357,26.082,21.648,30.916
Princeton,2,2038,12,77.67629029,26.276,21.82,31.092
Princeton,2,2039,1,2.177047649,27.043,22.147,32.636
Princeton,2,2039,2,74.74058293,27.579,22.761,32.75
Princeton,2,2039,3,19.2658576,27.4,22.311,32.888
Princeton,2,2039,4,98.71145035,26.704,22.294,31.422
Princeton,2,2039,5,28.2415392,25.924,22.236,30.285
Princeton,2,2039,6,36.20791104,24.333,20.451,28.971
Princeton,2,2039,7,116.984262,23.524,19.97,27.676
Princeton,2,2039,8,29.0260264,23.395,19.724,27.595
Princeton,2,2039,9,219.7042506,23.805,19.917,28.025
Princeton,2,2039,10,112.0860004,24.891,20.881,29.172
Princeton,2,2039,11,220.4696039,25.662,22.004,29.528
Princeton,2,2039,12,108.2592336,26.614,22.548,30.867
Princeton,2,2040,1,101.167755,26.542,21.972,31.933
Princeton,2,2040,2,6.341338487,27.48,22.522,33.356
Princeton,2,2040,3,95.65959833,27.271,22.539,32.539
Princeton,2,2040,4,175.4401349,26.195,21.987,30.831
Princeton,2,2040,5,213.4284656,25.024,21.329,29.311
Princeton,2,2040,6,92.02816805,24.004,20.378,28.391
Princeton,2,2040,7,35.67494519,23.496,19.89,27.794
Princeton,2,2040,8,30.60647293,23.067,18.961,27.801
Princeton,2,2040,9,11.30372175,24.096,19.618,29.038
Princeton,2,2040,10,96.603508,24.891,20.277,29.754
Princeton,2,2040,11,108.7513028,25.862,21.215,30.798
Princeton,2,2040,12,47.95888083,26.785,21.961,31.927
Princeton,2,2041,1,20.39785581,26.804,22.05,32.294
Princeton,2,2041,2,3.547950074,27.18,22.531,32.745
Princeton,2,2041,3,10.56050118,28.271,23.101,34.113
Princeton,2,2041,4,150.6194067,27.014,22.713,31.727
Princeton,2,2041,5,149.4272986,25.485,21.889,29.643
Princeton,2,2041,6,91.79823285,24.104,20.342,28.684
Princeton,2,2041,7,11.1476883,23.158,18.879,28.185
Princeton,2,2041,8,40.24891825,22.948,17.787,28.935
Princeton,2,2041,9,17.04911586,23.686,17.59,30.425
Princeton,2,2041,10,42.2705759,25.343,19.151,31.917
Princeton,2,2041,11,99.94003542,26.119,19.999,32.588
Princeton,2,2041,12,36.54648673,26.013,20.151,32.707
Princeton,2,2042,1,0.47077617,26.513,21.822,32.038
Princeton,2,2042,2,0.010554872,26.28,21.56,31.89
Princeton,2,2042,3,89.70622998,26.443,21.594,31.938
Princeton,2,2042,4,36.5218592,26.167,21.943,30.641
